n_days,mean_ic,t,frac_pos,ci_lo,ci_hi,ic_y2025,ic_year,n_y2025,n_year,dt,target,feature,p,q_bh,ctl_bar,s0,s1,s2,s3,s4,s5,s6,survives
444,0.000196274,0.0319007,0.527027,-0.011923,0.0118897,0.00321247,-0.00214429,194,250,10:00,fwd60,log_dvol,0.974566,0.987133,0.0087002,True,False,False,False,False,False,False,False
444,0.0020414,0.33708,0.509009,-0.00991087,0.0137764,0.0114624,-0.00526928,194,250,10:00,fwd60,n_bars,0.736216,0.791586,0.0087002,True,False,False,False,False,False,False,False
444,-0.0144023,-2.60602,0.472973,-0.0252169,-0.00343391,-0.0231187,-0.0076383,194,250,10:00,fwd60,stale_min,0.0094687,0.0174434,0.0087002,True,True,True,True,False,False,False,False
444,-0.0229697,-3.87301,0.425676,-0.0343809,-0.011183,-0.0327941,-0.015346,194,250,10:00,fwd60,no_trade_share,0.000123712,0.000275482,0.0087002,True,True,True,True,True,True,False,False
444,0.000176843,0.0255753,0.488739,-0.0131611,0.0137651,-0.00193123,0.00181271,194,250,10:00,fwd60,amihud,0.979608,0.990935,0.0087002,True,False,False,False,False,False,False,False
444,-0.0867239,-12.141,0.272523,-0.100818,-0.0724866,-0.0950911,-0.0802311,194,250,10:00,fwd60,corwin_schultz,1.7605e-29,1.00071e-28,0.0087002,True,True,True,True,True,True,True,True
444,-0.0303571,-4.31282,0.407658,-0.0443273,-0.0165798,-0.0350927,-0.0266822,194,250,10:00,fwd60,abdi_ranaldo,1.98875e-05,4.95181e-05,0.0087002,True,True,True,True,True,True,True,True
444,-0.0277659,-3.98708,0.396396,-0.0415085,-0.0140983,-0.0279019,-0.0276603,194,250,10:00,fwd60,roll,7.82275e-05,0.000180549,0.0087002,True,True,True,True,True,True,True,True
444,-0.0753545,-12.0321,0.272523,-0.0879226,-0.0628101,-0.0760058,-0.0748491,194,250,10:00,fwd60,bar_range,4.77016e-29,2.67625e-28,0.0087002,True,True,True,True,True,True,True,True
444,-0.00360642,-0.612766,0.484234,-0.0149684,0.00800403,-0.0241693,0.0123504,194,250,10:00,fwd60,log_price,0.540345,0.617537,0.0087002,True,False,False,False,False,False,False,False
444,-0.101853,-17.0331,0.211712,-0.113828,-0.0898908,-0.112315,-0.0937344,194,250,10:00,fwd60,atr_pct,2.08662e-50,1.83963e-49,0.0087002,True,True,True,True,True,True,True,True
444,0.00671437,1.11139,0.47973,-0.00522074,0.0181769,0.00498469,0.0080566,194,250,10:00,fwd60,mins_since_cross,0.267001,0.342269,0.0087002,True,False,False,False,True,False,False,False
444,-0.0407001,-6.783,0.371622,-0.0525558,-0.0288115,-0.0326918,-0.0469146,194,250,10:00,fwd60,close_pos,3.78014e-11,1.28584e-10,0.0087002,True,True,True,True,True,True,False,False
444,-0.00526761,-0.970776,0.475225,-0.0158839,0.00541096,-0.00277089,-0.00720506,194,250,10:00,fwd60,ctl_tickerhash,0.332189,0.411191,0.0087002,True,False,False,False,True,False,False,False
444,0.0087002,1.63915,0.522523,-0.00152939,0.0191772,0.0207702,-0.000666115,194,250,10:00,fwd60,ctl_random,0.101893,0.147463,0.0087002,True,False,False,False,False,False,False,False
444,0.00653826,1.10267,0.52027,-0.00543045,0.018004,0.00556847,0.00729081,194,250,10:00,fwd60,c37_rank_score,0.270767,0.345558,0.0087002,True,False,False,False,True,False,True,False
444,0.0280455,4.15903,0.592342,0.0146542,0.0413842,0.0210426,0.0334797,194,250,10:00,fwd_flat,coil,3.83914e-05,9.26541e-05,0.00688375,True,True,True,True,True,True,True,True
444,-0.0280455,-4.15903,0.407658,-0.0413842,-0.0146542,-0.0210426,-0.0334797,194,250,10:00,fwd_flat,dist_sess_high_pct,3.83914e-05,9.26541e-05,0.00688375,True,True,True,True,True,True,True,True
444,0.0331595,4.92614,0.608108,0.0200016,0.0463547,0.0292368,0.0362036,194,250,10:00,fwd_flat,dist_high60,1.18649e-06,3.27518e-06,0.00688375,True,True,True,True,True,True,True,True
444,-0.0269566,-4.47631,0.434685,-0.0388208,-0.0151962,-0.0372697,-0.0189537,194,250,10:00,fwd_flat,gain_now,9.67049e-06,2.4867e-05,0.00688375,True,True,True,True,True,True,False,False
444,0.0444082,5.65523,0.626126,0.0290562,0.0595753,0.0542787,0.0367486,194,250,10:00,fwd_flat,pm_gain,2.79438e-08,8.38313e-08,0.00688375,True,True,True,True,True,True,True,True
444,0.0335462,4.34111,0.56982,0.0185655,0.0484079,0.037611,0.030392,194,250,10:00,fwd_flat,gap7,1.75833e-05,4.41627e-05,0.00688375,True,True,True,True,True,True,True,True
444,0.00702182,0.993728,0.542793,-0.0069272,0.0208865,0.00396653,0.00939273,194,250,10:00,fwd_flat,pressure30,0.320898,0.398929,0.00688375,True,False,False,True,True,False,False,False
444,-0.000149217,-0.0243142,0.513514,-0.0123417,0.0117612,-0.000443341,7.90242e-05,194,250,10:00,fwd_flat,pressure30_nv,0.980613,0.990935,0.00688375,True,False,False,False,False,False,False,False
444,-0.000625691,-0.0978574,0.493243,-0.0130823,0.0117417,-0.00527309,0.00298069,194,250,10:00,fwd_flat,pressure30_bc,0.92209,0.946576,0.00688375,True,False,False,False,False,False,False,False
444,0.000595855,0.0973743,0.511261,-0.01142,0.0124946,-0.00119683,0.00198698,194,250,10:00,fwd_flat,pressure30_t,0.922473,0.946576,0.00688375,True,False,False,False,False,False,False,False
444,-0.00963027,-1.57193,0.488739,-0.021632,0.00199379,-0.013643,-0.0065164,194,250,10:00,fwd_flat,pressure10,0.116681,0.166764,0.00688375,True,False,False,True,True,False,False,False
444,-0.00317461,-0.484611,0.527027,-0.0158492,0.00937233,-0.0124005,0.00398468,194,250,10:00,fwd_flat,log_dvol,0.628192,0.69853,0.00688375,True,False,False,False,False,False,True,False
444,-0.00603705,-0.88698,0.490991,-0.0192347,0.0071278,-0.00297102,-0.00841629,194,250,10:00,fwd_flat,n_bars,0.375571,0.454473,0.00688375,True,False,False,False,True,False,True,False
444,-0.00756414,-1.30691,0.463964,-0.0190186,0.00387049,-0.00883624,-0.00657699,194,250,10:00,fwd_flat,stale_min,0.191922,0.258287,0.00688375,True,False,False,True,True,False,False,False
444,-0.0155823,-2.39898,0.443694,-0.0280491,-0.00307779,-0.0122693,-0.0181532,194,250,10:00,fwd_flat,no_trade_share,0.0168531,0.0300228,0.00688375,True,True,True,True,True,False,False,False
444,-0.0115863,-1.56593,0.486486,-0.0258688,0.00267455,-0.000108845,-0.0204927,194,250,10:00,fwd_flat,amihud,0.11808,0.168351,0.00688375,True,False,False,True,False,False,False,False
444,-0.107339,-15.4216,0.236486,-0.120891,-0.0934482,-0.120531,-0.0971021,194,250,10:00,fwd_flat,corwin_schultz,2.92418e-43,2.27612e-42,0.00688375,True,True,True,True,True,True,True,True
444,-0.0273259,-3.72736,0.445946,-0.0414091,-0.0131203,-0.00806224,-0.0422745,194,250,10:00,fwd_flat,abdi_ranaldo,0.000218554,0.000475644,0.00688375,True,True,True,True,False,True,True,False
444,-0.0223754,-3.21851,0.423423,-0.0359336,-0.00892002,-0.0129412,-0.0296964,194,250,10:00,fwd_flat,roll,0.00138321,0.00278576,0.00688375,True,True,True,True,True,True,True,True
444,-0.0983823,-15.6333,0.240991,-0.110765,-0.0861357,-0.107043,-0.0916613,194,250,10:00,fwd_flat,bar_range,3.45052e-44,2.78621e-43,0.00688375,True,True,True,True,True,True,True,True
444,-0.000896573,-0.143378,0.497748,-0.0128821,0.0113298,-0.0174969,0.0119853,194,250,10:00,fwd_flat,log_price,0.886057,0.919032,0.00688375,True,False,False,False,False,False,False,False
444,-0.117869,-18.8295,0.18018,-0.130027,-0.10564,-0.126879,-0.110876,194,250,10:00,fwd_flat,atr_pct,1.55681e-58,1.60129e-57,0.00688375,True,True,True,True,True,True,True,True
444,0.0134056,2.17158,0.540541,0.00146335,0.0254392,0.0182978,0.00960933,194,250,10:00,fwd_flat,mins_since_cross,0.0304174,0.0510554,0.00688375,True,True,False,True,True,False,False,False
444,-0.0255527,-4.47434,0.38964,-0.0366075,-0.0142765,-0.0194443,-0.0302928,194,250,10:00,fwd_flat,close_pos,9.75637e-06,2.50134e-05,0.00688375,True,True,True,True,True,True,False,False
444,-0.0042768,-0.78628,0.486486,-0.0150787,0.00642727,-0.00849741,-0.00100161,194,250,10:00,fwd_flat,ctl_tickerhash,0.432124,0.508658,0.00688375,True,False,False,False,False,False,False,False
444,0.00688375,1.23358,0.524775,-0.00411851,0.0176746,0.0114614,0.00333153,194,250,10:00,fwd_flat,ctl_random,0.218014,0.289346,0.00688375,True,False,False,False,False,False,False,False
444,0.0271649,4.40363,0.578829,0.0150105,0.0394549,0.0212394,0.0317631,194,250,10:00,fwd_flat,c37_rank_score,1.33617e-05,3.37558e-05,0.00688375,True,True,True,True,True,True,True,True
444,0.0315176,4.90877,0.578829,0.0190287,0.0440567,0.0378474,0.0266057,194,250,10:00,fwd60_nx,coil,1.29058e-06,3.51755e-06,0.00582078,True,True,True,True,True,True,True,True
444,-0.0315176,-4.90877,0.421171,-0.0440567,-0.0190287,-0.0378474,-0.0266057,194,250,10:00,fwd60_nx,dist_sess_high_pct,1.29058e-06,3.51755e-06,0.00582078,True,True,True,True,True,True,True,True
444,0.0301882,4.70044,0.594595,0.0174377,0.0429199,0.0370405,0.0248709,194,250,10:00,fwd60_nx,dist_high60,3.47134e-06,9.22841e-06,0.00582078,True,True,True,True,True,True,True,True
444,-0.0284055,-4.7973,0.416667,-0.0399051,-0.0168573,-0.0343676,-0.0237789,194,250,10:00,fwd60_nx,gain_now,2.2011e-06,5.92445e-06,0.00582078,True,True,True,True,True,True,False,False
444,0.0134309,1.65474,0.536036,-0.00265456,0.0291921,0.0112592,0.0151161,194,250,10:00,fwd60_nx,pm_gain,0.0986861,0.143785,0.00582078,True,False,False,True,True,False,True,False
444,0.00667112,0.84582,0.513514,-0.00893032,0.0219835,0.000416323,0.0115248,194,250,10:00,fwd60_nx,gap7,0.39811,0.474437,0.00582078,True,False,False,True,False,False,True,False
444,0.00315231,0.456183,0.527027,-0.0104107,0.0167326,0.00526204,0.00151516,194,250,10:00,fwd60_nx,pressure30,0.648482,0.712835,0.00582078,True,False,False,False,False,False,False,False
444,-0.00063163,-0.106524,0.531532,-0.0122017,0.0112031,-0.00290466,0.00113224,194,250,10:00,fwd60_nx,pressure30_nv,0.915215,0.941364,0.00582078,True,False,False,False,False,False,False,False
444,-0.000468208,-0.0759506,0.5,-0.0127265,0.0117663,-0.00869865,0.00591862,194,250,10:00,fwd60_nx,pressure30_bc,0.939493,0.962896,0.00582078,True,False,False,False,False,False,False,False
444,-0.000913608,-0.155175,0.524775,-0.0125317,0.010874,-0.00356597,0.00114463,194,250,10:00,fwd60_nx,pressure30_t,0.876754,0.914238,0.00582078,True,False,False,False,False,False,False,False
444,-0.00218795,-0.38225,0.504505,-0.0133818,0.00909691,-0.00451842,-0.000379507,194,250,10:00,fwd60_nx,pressure10,0.702459,0.760557,0.00582078,True,False,False,False,False,False,False,False
444,-0.016078,-2.53967,0.488739,-0.0283383,-0.00385119,-0.0126574,-0.0187324,194,250,10:00,fwd60_nx,log_dvol,0.0114365,0.0208463,0.00582078,True,True,True,True,True,False,True,False
444,-0.0136813,-2.15525,0.47973,-0.0262725,-0.00107215,-0.0046497,-0.0206898,194,250,10:00,fwd60_nx,n_bars,0.0316807,0.0526386,0.00582078,True,True,False,True,False,False,True,False
444,0.0063716,1.15759,0.497748,-0.00433834,0.0171372,-0.00252352,0.0132742,194,250,10:00,fwd60_nx,stale_min,0.247654,0.320799,0.00582078,True,False,False,True,False,False,False,False
444,-0.0046274,-0.745418,0.481982,-0.0167187,0.00777487,-0.0162779,0.00441336,194,250,10:00,fwd60_nx,no_trade_share,0.456415,0.534339,0.00582078,True,False,False,False,False,False,False,False
444,-0.00027095,-0.0382582,0.475225,-0.0140968,0.0136509,-0.00523828,0.0035837,194,250,10:00,fwd60_nx,amihud,0.969499,0.983912,0.00582078,True,False,False,False,False,False,False,False
444,-0.0823641,-11.5583,0.29955,-0.0962711,-0.0679979,-0.0895898,-0.076757,194,250,10:00,fwd60_nx,corwin_schultz,3.45456e-27,1.83113e-26,0.00582078,True,True,True,True,True,True,True,True
444,-0.0270333,-3.77559,0.414414,-0.0410853,-0.0129834,-0.03099,-0.0239629,194,250,10:00,fwd60_nx,abdi_ranaldo,0.000181379,0.000396738,0.00582078,True,True,True,True,True,True,True,True
444,-0.0243101,-3.56941,0.425676,-0.0377965,-0.0110366,-0.0251255,-0.0236774,194,250,10:00,fwd60_nx,roll,0.000396891,0.000844615,0.00582078,True,True,True,True,True,True,True,True
444,-0.0748725,-12.1695,0.283784,-0.0871146,-0.0624149,-0.0738491,-0.0756667,194,250,10:00,fwd60_nx,bar_range,1.3563e-29,7.81228e-29,0.00582078,True,True,True,True,True,True,True,True
444,-0.00555412,-0.940729,0.470721,-0.0168819,0.00578755,-0.0275804,0.0115383,194,250,10:00,fwd60_nx,log_price,0.347356,0.425814,0.00582078,True,False,False,False,False,False,False,False
444,-0.0879104,-14.1443,0.263514,-0.100299,-0.0754415,-0.0977726,-0.0802574,194,250,10:00,fwd60_nx,atr_pct,9.56053e-38,6.60824e-37,0.00582078,True,True,True,True,True,True,True,True
444,-0.00375404,-0.594313,0.47973,-0.0161223,0.0082604,-0.00507026,-0.00273266,194,250,10:00,fwd60_nx,mins_since_cross,0.552606,0.628226,0.00582078,True,False,False,False,True,False,False,False
444,-0.0116425,-1.91627,0.45045,-0.0233024,0.000722532,-0.00167752,-0.0193754,194,250,10:00,fwd60_nx,close_pos,0.0559744,0.0871385,0.00582078,True,False,False,True,False,False,False,False
444,-0.0041178,-0.787111,0.463964,-0.0142868,0.00630271,-0.00157062,-0.00609442,194,250,10:00,fwd60_nx,ctl_tickerhash,0.431638,0.508658,0.00582078,True,False,False,False,False,False,False,False
444,0.00582078,1.13388,0.509009,-0.00420286,0.015779,0.0168771,-0.0027589,194,250,10:00,fwd60_nx,ctl_random,0.257459,0.332007,0.00582078,True,False,False,False,False,False,False,False
444,0.0210864,3.52031,0.572072,0.00929749,0.0327532,0.0307359,0.0135983,194,250,10:00,fwd60_nx,c37_rank_score,0.000475679,0.00100241,0.00582078,True,True,True,True,True,True,True,True
444,0.0490041,7.27527,0.644144,0.0357137,0.0622181,0.047955,0.0498181,194,250,10:00,fwd_flat_nx,coil,1.58284e-12,5.74612e-12,0.00490309,True,True,True,True,True,True,True,True
444,-0.0490041,-7.27527,0.355856,-0.0622181,-0.0357137,-0.047955,-0.0498181,194,250,10:00,fwd_flat_nx,dist_sess_high_pct,1.58284e-12,5.74612e-12,0.00490309,True,True,True,True,True,True,True,True
444,0.0548929,8.23659,0.655405,0.0416753,0.0679696,0.0573055,0.0530207,194,250,10:00,fwd_flat_nx,dist_high60,2.01274e-15,8.01384e-15,0.00490309,True,True,True,True,True,True,True,True
444,-0.0122504,-2.01398,0.481982,-0.0243355,-0.000365814,-0.0171385,-0.00845715,194,250,10:00,fwd_flat_nx,gain_now,0.0446156,0.0716504,0.00490309,True,True,False,True,True,False,False,False
444,0.0451233,5.75843,0.61036,0.0297074,0.0603814,0.0541859,0.0380907,194,250,10:00,fwd_flat_nx,pm_gain,1.58906e-08,4.80052e-08,0.00490309,True,True,True,True,True,True,True,True
444,0.0340949,4.4042,0.576577,0.0190045,0.0491595,0.0370818,0.0317771,194,250,10:00,fwd_flat_nx,gap7,1.33281e-05,3.37558e-05,0.00490309,True,True,True,True,True,True,True,True
444,0.00927534,1.31182,0.531532,-0.00466538,0.0229442,0.00770224,0.0104961,194,250,10:00,fwd_flat_nx,pressure30,0.190261,0.257255,0.00490309,True,False,False,True,True,False,False,False
444,0.00278275,0.456848,0.524775,-0.00920089,0.0145904,0.00127941,0.00394933,194,250,10:00,fwd_flat_nx,pressure30_nv,0.648004,0.712835,0.00490309,True,False,False,False,False,False,False,False
444,0.0061174,0.966424,0.529279,-0.00604061,0.0184044,0.0001917,0.0107158,194,250,10:00,fwd_flat_nx,pressure30_bc,0.33436,0.412695,0.00490309,True,False,False,True,False,False,False,False
444,0.00282312,0.465846,0.509009,-0.00925609,0.014631,0.00012217,0.00491905,194,250,10:00,fwd_flat_nx,pressure30_t,0.641554,0.707019,0.00490309,True,False,False,False,False,False,False,False
444,-0.0033614,-0.555738,0.504505,-0.0152063,0.00813119,-0.0091372,0.00112062,194,250,10:00,fwd_flat_nx,pressure10,0.578671,0.651004,0.00490309,True,False,False,False,False,False,False,False
444,-0.0171854,-2.60436,0.459459,-0.0300058,-0.00447026,-0.0248674,-0.0112241,194,250,10:00,fwd_flat_nx,log_dvol,0.00951389,0.0174894,0.00490309,True,True,True,True,True,False,True,False
444,-0.0190232,-2.80355,0.454955,-0.0323427,-0.00601563,-0.0154776,-0.0217745,194,250,10:00,fwd_flat_nx,n_bars,0.00527628,0.0100634,0.00490309,True,True,True,True,True,False,True,False
444,0.00886338,1.57991,0.511261,-0.00234193,0.0197692,0.00703973,0.0102785,194,250,10:00,fwd_flat_nx,stale_min,0.114842,0.16455,0.00490309,True,False,False,True,True,False,False,False
444,-0.000390533,-0.0602811,0.509009,-0.012974,0.0121306,0.00178662,-0.00208,194,250,10:00,fwd_flat_nx,no_trade_share,0.951959,0.96992,0.00490309,True,False,False,False,False,False,False,False
444,-0.0113051,-1.55009,0.488739,-0.0254045,0.0029196,-0.00139039,-0.018999,194,250,10:00,fwd_flat_nx,amihud,0.121833,0.173132,0.00490309,True,False,False,True,False,False,False,False
444,-0.105448,-15.0237,0.231982,-0.119133,-0.0914145,-0.119174,-0.0947973,194,250,10:00,fwd_flat_nx,corwin_schultz,1.58603e-41,1.18132e-40,0.00490309,True,True,True,True,True,True,True,True
444,-0.0256052,-3.45272,0.461712,-0.0399664,-0.0110198,-0.00745359,-0.0396908,194,250,10:00,fwd_flat_nx,abdi_ranaldo,0.000608273,0.00126638,0.00490309,True,True,True,True,False,True,True,False
444,-0.0197088,-2.84517,0.43018,-0.0331663,-0.00617559,-0.011619,-0.0259864,194,250,10:00,fwd_flat_nx,roll,0.00464458,0.0089176,0.00490309,True,True,True,True,True,False,True,False
444,-0.0977891,-15.487,0.227477,-0.110181,-0.0855854,-0.10469,-0.0924341,194,250,10:00,fwd_flat_nx,bar_range,1.5128e-43,1.18824e-42,0.00490309,True,True,True,True,True,True,True,True
444,-0.00433059,-0.698479,0.481982,-0.0162342,0.00789095,-0.0219717,0.0093589,194,250,10:00,fwd_flat_nx,log_price,0.485244,0.561247,0.00490309,True,False,False,False,False,False,False,False
444,-0.105132,-16.7938,0.216216,-0.117309,-0.0928613,-0.113796,-0.0984083,194,250,10:00,fwd_flat_nx,atr_pct,2.46128e-49,2.12655e-48,0.00490309,True,True,True,True,True,True,True,True
444,0.00537627,0.863973,0.52027,-0.00668854,0.0173657,0.0115231,0.000606326,194,250,10:00,fwd_flat_nx,mins_since_cross,0.38807,0.465684,0.00490309,True,False,False,True,False,False,False,False
444,-0.0049412,-0.869443,0.475225,-0.016022,0.00637147,0.00213985,-0.0104361,194,250,10:00,fwd_flat_nx,close_pos,0.385076,0.462734,0.00490309,True,False,False,True,False,False,False,False
444,-0.00490309,-0.925857,0.47973,-0.0154182,0.005381,-0.0092563,-0.001525,194,250,10:00,fwd_flat_nx,ctl_tickerhash,0.355025,0.432639,0.00490309,True,False,False,False,False,False,False,False
444,0.0038302,0.680649,0.513514,-0.0073633,0.0148703,0.0071308,0.00126894,194,250,10:00,fwd_flat_nx,ctl_random,0.496449,0.572673,0.00490309,True,False,False,False,False,False,False,False
444,0.0365905,5.91282,0.617117,0.0243457,0.0489031,0.0380327,0.0354714,194,250,10:00,fwd_flat_nx,c37_rank_score,6.72531e-09,2.07524e-08,0.00490309,True,True,True,True,True,True,True,True
444,0.0499332,6.88852,0.635135,0.0354879,0.0641934,0.0465169,0.0525843,194,250,10:00,fwd_flat_nx5,coil,1.94243e-11,6.76718e-11,0.00141529,True,True,True,True,True,True,True,True
444,-0.0499332,-6.88852,0.364865,-0.0641934,-0.0354879,-0.0465169,-0.0525843,194,250,10:00,fwd_flat_nx5,dist_sess_high_pct,1.94243e-11,6.76718e-11,0.00141529,True,True,True,True,True,True,True,True
444,0.0571995,8.03046,0.655405,0.0428735,0.0711249,0.0592371,0.0556182,194,250,10:00,fwd_flat_nx5,dist_high60,8.84224e-15,3.45688e-14,0.00141529,True,True,True,True,True,True,True,True
444,-0.0149341,-2.28583,0.454955,-0.0277145,-0.00232074,-0.0219502,-0.00948957,194,250,10:00,fwd_flat_nx5,gain_now,0.0227355,0.0394999,0.00141529,True,True,True,True,True,False,False,False
444,0.0356083,4.45745,0.592342,0.0197492,0.0512418,0.0452835,0.0281003,194,250,10:00,fwd_flat_nx5,pm_gain,1.05215e-05,2.68952e-05,0.00141529,True,True,True,True,True,True,True,True
444,0.0251005,3.18794,0.56982,0.00954957,0.0404148,0.0280078,0.0228444,194,250,10:00,fwd_flat_nx5,gap7,0.00153444,0.00307599,0.00141529,True,True,True,True,True,True,True,True
444,0.0148608,2.05806,0.533784,0.000451213,0.0292222,0.0113092,0.0176169,194,250,10:00,fwd_flat_nx5,pressure30,0.0401688,0.0651141,0.00141529,True,True,False,True,True,False,False,False
444,0.00920809,1.4124,0.536036,-0.00345826,0.021766,0.0115416,0.0073973,194,250,10:00,fwd_flat_nx5,pressure30_nv,0.158534,0.218808,0.00141529,True,False,False,True,True,False,False,False
444,0.00941658,1.38789,0.551802,-0.00380914,0.0224506,0.00651737,0.0116664,194,250,10:00,fwd_flat_nx5,pressure30_bc,0.165868,0.227838,0.00141529,True,False,False,True,True,False,False,False
444,0.00933316,1.44799,0.542793,-0.00323894,0.0216405,0.00949729,0.0092058,194,250,10:00,fwd_flat_nx5,pressure30_t,0.148327,0.207035,0.00141529,True,False,False,True,True,False,False,False
444,-0.000135773,-0.0217819,0.513514,-0.0123035,0.012119,-0.00456674,0.00330265,194,250,10:00,fwd_flat_nx5,pressure10,0.982632,0.991815,0.00141529,True,False,False,False,False,False,False,False
444,-0.0172876,-2.6017,0.461712,-0.0299629,-0.00465166,-0.0260086,-0.0105202,194,250,10:00,fwd_flat_nx5,log_dvol,0.00958697,0.0175863,0.00141529,True,True,True,True,True,False,True,False
444,-0.018737,-2.70806,0.432432,-0.0322065,-0.00541487,-0.013781,-0.0225828,194,250,10:00,fwd_flat_nx5,n_bars,0.00702976,0.0132037,0.00141529,True,True,True,True,True,False,True,False
444,0.00855408,1.53799,0.538288,-0.00222927,0.0193318,0.00275543,0.0130538,194,250,10:00,fwd_flat_nx5,stale_min,0.124765,0.177006,0.00141529,True,False,False,True,False,False,False,False
444,-0.00348615,-0.545707,0.486486,-0.0157025,0.00867805,-0.0016735,-0.00489277,194,250,10:00,fwd_flat_nx5,no_trade_share,0.585542,0.657024,0.00141529,True,False,False,True,True,False,False,False
444,-0.00828429,-1.12053,0.504505,-0.0226613,0.00614703,0.000554416,-0.0151431,194,250,10:00,fwd_flat_nx5,amihud,0.263093,0.33776,0.00141529,True,False,False,True,False,False,False,False
444,-0.0984323,-13.6169,0.247748,-0.112454,-0.0840353,-0.113524,-0.086721,194,250,10:00,fwd_flat_nx5,corwin_schultz,1.61247e-35,1.07167e-34,0.00141529,True,True,True,True,True,True,True,True
444,-0.0212528,-2.85391,0.466216,-0.0355318,-0.00655402,-0.00529143,-0.0336388,194,250,10:00,fwd_flat_nx5,abdi_ranaldo,0.00452092,0.00869949,0.00141529,True,True,True,True,False,True,True,False
444,-0.0185651,-2.64431,0.425676,-0.0321635,-0.00476249,-0.0129541,-0.0229192,194,250,10:00,fwd_flat_nx5,roll,0.00847635,0.0157158,0.00141529,True,True,True,True,True,False,True,False
444,-0.0952351,-14.5378,0.25,-0.108096,-0.0824671,-0.104486,-0.0880566,194,250,10:00,fwd_flat_nx5,bar_range,1.98888e-39,1.44403e-38,0.00141529,True,True,True,True,True,True,True,True
444,-0.00632285,-0.955646,0.488739,-0.0191639,0.00662986,-0.024827,0.00803636,194,250,10:00,fwd_flat_nx5,log_price,0.339772,0.417586,0.00141529,True,False,False,True,False,False,False,False
444,-0.101358,-15.3837,0.220721,-0.114221,-0.0883477,-0.112653,-0.092593,194,250,10:00,fwd_flat_nx5,atr_pct,4.28216e-43,3.27415e-42,0.00141529,True,True,True,True,True,True,True,True
444,-0.00216491,-0.330766,0.470721,-0.0149557,0.0108029,0.0019353,-0.00534667,194,250,10:00,fwd_flat_nx5,mins_since_cross,0.740978,0.795285,0.00141529,True,False,False,True,False,False,False,False
444,-0.000858607,-0.144352,0.5,-0.0125339,0.010847,0.0090747,-0.00856685,194,250,10:00,fwd_flat_nx5,close_pos,0.885288,0.919032,0.00141529,True,False,False,False,False,False,False,False
444,-0.00141529,-0.259093,0.5,-0.0119051,0.00917663,-0.00832808,0.00394903,194,250,10:00,fwd_flat_nx5,ctl_tickerhash,0.795684,0.840429,0.00141529,True,False,False,False,False,False,False,False
444,0.000809484,0.137522,0.502252,-0.01093,0.0122195,0.00725778,-0.0041944,194,250,10:00,fwd_flat_nx5,ctl_random,0.89068,0.921614,0.00141529,True,False,False,False,False,False,False,False
444,0.0404101,6.1067,0.628378,0.0275218,0.0533152,0.0390768,0.0414448,194,250,10:00,fwd_flat_nx5,c37_rank_score,2.22624e-09,7.04568e-09,0.00141529,True,True,True,True,True,True,True,True
444,-0.205667,-32.0657,0.0765766,-0.218191,-0.192978,-0.214393,-0.198895,194,250,10:00,peak60,coil,1.5652e-117,4.22605e-116,0.00853625,False,True,True,True,True,True,False,False
444,0.205667,32.0657,0.923423,0.192978,0.218191,0.214393,0.198895,194,250,10:00,peak60,dist_sess_high_pct,1.5652e-117,4.22605e-116,0.00853625,False,True,True,True,True,True,False,False
444,-0.191082,-29.3208,0.0855856,-0.203631,-0.178311,-0.201624,-0.182901,194,250,10:00,peak60,dist_high60,8.09219e-106,1.66468e-104,0.00853625,False,True,True,True,True,True,False,False
444,0.140137,23.5385,0.882883,0.128464,0.151783,0.126957,0.150364,194,250,10:00,peak60,gain_now,4.6417e-80,6.07641e-79,0.00853625,False,True,True,True,True,True,False,False
444,0.0238889,3.15204,0.518018,0.0095019,0.0387842,0.0289912,0.0199296,194,250,10:00,peak60,pm_gain,0.00173139,0.00344682,0.00853625,False,True,True,True,True,True,True,False
444,0.0316167,4.24472,0.563063,0.0173134,0.0460198,0.0380116,0.0266542,194,250,10:00,peak60,gap7,2.66776e-05,6.58554e-05,0.00853625,False,True,True,True,True,True,True,False
444,-0.0194056,-2.74887,0.452703,-0.0334064,-0.00535518,-0.0295311,-0.0115481,194,250,10:00,peak60,pressure30,0.00622447,0.0117679,0.00853625,False,True,True,True,True,False,False,False
444,-0.0109273,-1.81824,0.484234,-0.0226815,0.000921504,-0.0117014,-0.0103266,194,250,10:00,peak60,pressure30_nv,0.0697025,0.105654,0.00853625,False,False,False,True,True,False,False,False
444,-1.88601e-05,-0.00314373,0.511261,-0.0117636,0.0116446,0.00740922,-0.00578305,194,250,10:00,peak60,pressure30_bc,0.997493,0.998649,0.00853625,False,False,False,False,False,False,False,False
444,-0.0116999,-1.96856,0.490991,-0.0231977,-4.84801e-05,-0.00809827,-0.0144947,194,250,10:00,peak60,pressure30_t,0.0496267,0.0783865,0.00853625,False,True,False,True,True,False,False,False
444,7.89408e-05,0.014522,0.511261,-0.0104736,0.0110656,0.00701819,-0.00530592,194,250,10:00,peak60,pressure10,0.98842,0.995058,0.00853625,False,False,False,False,False,False,False,False
444,0.108642,17.6843,0.826577,0.0969889,0.120873,0.12358,0.0970508,194,250,10:00,peak60,log_dvol,2.446e-53,2.27242e-52,0.00853625,False,True,True,True,True,True,False,False
