BNC	CEA Industries	0.4037249283667621	4.899	38847974.386384
WYHG	Wing Yip Food Holdings Group	0.310369458128079	5.3201	14868887.628564
EO	Corgi EOSE 2x Daily ETF	0.23458282950423234	10.21	629.5054
TDOT	21shares Polkadot Staking ETF	0.21553682249741013	12.79	3194.0556
EOSU	T-REX 2X Long EOSE Daily Target ETF	0.21540469973890344	9.31	149107.794134
IONX	Defiance Daily Target 2X Long IONQ ETF	0.21419299004759842	28.06	698450.143909
NUR	Nuran Wireless	0.21129943502824866	2.144	6685.042161
EAF	GrafTech	0.2112903225806451	7.51	245624.193359
IONL	GraniteShares ETF Trust GraniteShares 2x Long IONQ Daily ETF	0.20974076983503534	15.4	611049.065556
RGTX	Defiance Daily Target 2X Long RGTI ETF	0.1881838074398248	10.86	1183012.201308
QBTX	Tradr 2X Long QBTS Daily ETF	0.18197278911564632	6.95	1952906.423709
SEI	Solaris Energy Infrastructure	0.18181818181818182	65	689369.523213
QUA	Corgi QBTS 2x Daily ETF	0.18120556986229558	15.32	0
SLE	Super League Enterprise	0.18112244897959184	4.63	416934.304993
RGTU	Tradr 2X Long RGTI Daily ETF	0.18030965771019924	11.9	108720.787784
HFSP	Tidal Trust III TradersAI Large Cap Equity & Cash ETF	0.175344563552833	15.35	0
ROIV	Roivant Sciences	0.17516175207557977	41.0484	3716338.957132
RGTC	Corgi RGTI 2x Daily ETF	0.17469837245096073	25.11	356
BSEM	BioStem Technologies	0.16870619946091636	4.3359	106847.980266
HCWC	Healthy Choice Wellness	0.1673789173789175	8.195	67422.670505
CRWU	T-REX 2X Long CRWV Daily Target ETF	0.16056118472330475	44.67	81453.170435
BEC	Corgi BE 2x Daily ETF	0.15835933625068274	18.45	16623.924918
AVAZ	2x Avalanche ETF	0.15786147072926213	10.625	260.636
JOBC	Corgi JOBY 2x Daily ETF	0.15640710399143046	19	0
BEX	Tradr 2X Long BE Daily ETF	0.15631825273010938	37.06	1260624.414351
CWVX	Tradr 2X Long CRWV Daily ETF	0.15606242496998807	19.26	290594.579726
INFH	Defiance Daily Target 2X Long INFQ ETF	0.15538847117794488	9.22	108138.4718
SMUP	T-REX 2X Long SMR Daily Target ETF	0.15471698113207552	6.12	64758.6319
CRWG	Leverage Shares 2X Long CRWV Daily ETF	0.15392303848075953	23.09	657619.716904
SMU	Tradr 2X Long SMR Daily ETF	0.15338345864661648	7.67	832644.742362
IREG	Leverage Shares 2X Long IREN Daily ETF	0.1521035598705502	10.68	380846.832299
CRWX	Corgi CRWV 2x Daily ETF	0.1503208065994501	25.1	3261.6319
IRE	Defiance Daily Target 2X Long IREN ETF	0.14916151809355688	13.02	1961376.933032
BEG	Leverage Shares 2x Long BE Daily ETF	0.1469405984814649	51.36	287580.258867
ALTI	AlTi Global	0.14666666666666664	3.44	91716.311798
IREX	Tradr 2X Long IREN Daily ETF	0.14450516089860369	18.85	502125.304502
NUAI	New Era Energy & Digital	0.1423290203327171	6.18	2093040.287677
YDES	YD Bio	0.1355932203389829	4.02	5051.800039
PHVS	Pharvaris	0.13503546099290775	40.01	1743532.66453
AEHG	Leverage Shares 2X Long AEHR Daily ETF	0.13191489361702136	7.98	631505.6426
YQ	17 Education & Technology	0.13013698630136983	3.3	38553.307692
JDZG	Jiade Limited	0.12857605177993528	3.4873	57984.198
FCXG	Leverage Shares 2x Long FCX Daily ETF	0.1239626619973612	18.23	22161.3165
ELOX	Eloxx Pharmaceuticals	0.12150000000000011	16.8225	4219.335332
ATRA	Atara Biotherapeutics	0.11680327868852465	10.9	23413.205177
EOSE	Eos Energy	0.11597938144329901	4.33	8407892.869045
INTW	GraniteShares 2x Long INTC Daily ETF	0.1149342891278374	23.33	3010325.98709
LINT	Direxion Daily INTC Bull 2X ETF	0.11341918626353113	119.314	72061.753143
TEUP	T-REX 2X Long TE Daily Target ETF	0.11295620437956214	30.495	7981.497127
TXXS	21Shares 2x Long Sui ETF	0.1104620472124911	25.4539	530.3426
APLX	Tradr 2X Long APLD Daily ETF	0.11005917159763332	9.38	355329.942178
INT	Corgi INTC 2x Daily ETF	0.11001209921355112	18.3485	11717.3292
HSCS	HeartSciences	0.10991957104557633	4.14	87450.188483
QPUX	Defiance 2X Daily Long Pure Quantum ETF	0.10803834808259585	15.025	139708.006316
NEBX	Tradr 2X Long NBIS Daily ETF	0.10689388071262579	28.58	836166.090294
NBIL	GraniteShares 2x Long NBIS Daily ETF	0.10634775704644694	27.8689	1136988.011012
IONQ	IonQ	0.10602226720647767	43.71	9190248.556145
CCFE	EA Series Trust Concourse Capital Focused Equity ETF	0.1055674167779846	29.05	0
QUBX	Tradr 2X Long QUBT Daily ETF	0.1032357473035439	7.16	165294.133551
NBIG	Leverage Shares 2X Long NBIS Daily ETF	0.10306850892343111	19.1603	787673.780062
UMCX	Corgi UMC 2x Daily ETF	0.10303925646505356	15.381	375.7207
SVRN	SVRN	0.10033076074972438	9.98	8007.320808
