10:02:23 AMCI last=3.2794 hi=4.15 ORB/rth_hi=3.41 A-arm=CHASE bid=3.27 ask=3.52 spread=7.65% trail10vol=19255 cap20=3851 shares@ask=4261 fillarm=PASS (ask < trigger) | SPREAD-VETO 7.65%; SIZE-CAP 3851 < 4261 | trig:   AMCI    no buy_set signal in the last 8 bars
10:03:11 AMCI last=3.2794 hi=4.15 ORB/rth_hi=3.41 A-arm=CHASE bid=3.27 ask=3.5 spread=7.03% trail10vol=19255 cap20=3851 shares@ask=4285 fillarm=PASS (ask < trigger) | SPREAD-VETO 7.03%; SIZE-CAP 3851 < 4285 | trig:   AMCI    no buy_set signal in the last 8 bars
10:04:10 AMCI last=3.2794 hi=4.15 ORB/rth_hi=3.41 A-arm=CHASE bid=3.27 ask=3.52 spread=7.65% trail10vol=19255 cap20=3851 shares@ask=4261 fillarm=PASS (ask < trigger) | SPREAD-VETO 7.65%; SIZE-CAP 3851 < 4261 | trig:   AMCI    no buy_set signal in the last 8 bars
10:05:29 AMCI last=3.2794 hi=4.15 ORB/rth_hi=3.41 A-arm=CHASE bid=3.27 ask=3.52 spread=7.65% trail10vol=19255 cap20=3851 shares@ask=4261 fillarm=PASS (ask < trigger) | SPREAD-VETO 7.65%; SIZE-CAP 3851 < 4261 | trig:   AMCI    no buy_set signal in the last 8 bars
10:06:10 AMCI last=3.2794 hi=4.15 ORB/rth_hi=3.41 A-arm=CHASE bid=3.27 ask=3.52 spread=7.65% trail10vol=19255 cap20=3851 shares@ask=4261 fillarm=PASS (ask < trigger) | SPREAD-VETO 7.65%; SIZE-CAP 3851 < 4261 | trig:   AMCI    no buy_set signal in the last 8 bars
10:07:11 AMCI last=3.2801 hi=4.15 ORB/rth_hi=3.48 A-arm=CHASE bid=3.26 ask=3.52 spread=7.98% trail10vol=14959 cap20=2991 shares@ask=4261 fillarm=PASS (ask < trigger) | SPREAD-VETO 7.98%; SIZE-CAP 2991 < 4261 | trig:   AMCI    no buy_set signal in the last 8 bars
10:08:11 AMCI last=3.2801 hi=4.15 ORB/rth_hi=3.48 A-arm=CHASE bid=3.26 ask=3.52 spread=7.98% trail10vol=14959 cap20=2991 shares@ask=4261 fillarm=PASS (ask < trigger) | SPREAD-VETO 7.98%; SIZE-CAP 2991 < 4261 | trig:   AMCI    no buy_set signal in the last 8 bars
10:09:10 AMCI last=3.34 hi=4.15 ORB/rth_hi=3.48 A-arm=CHASE bid=3.26 ask=3.5 spread=7.36% trail10vol=15309 cap20=3061 shares@ask=4285 fillarm=PASS (ask < trigger) | SPREAD-VETO 7.36%; SIZE-CAP 3061 < 4285 | trig:   AMCI    no buy_set signal in the last 8 bars
10:10:26 AMCI last=3.34 hi=4.15 ORB/rth_hi=3.48 A-arm=PASS bid=3.26 ask=3.47 spread=6.44% trail10vol=15309 cap20=3061 shares@ask=4322 fillarm=PASS (ask < trigger) | SPREAD-VETO 6.44%; SIZE-CAP 3061 < 4322 | trig:   AMCI    no buy_set signal in the last 8 bars
10:11:11 AMCI last=3.4 hi=4.15 ORB/rth_hi=3.48 A-arm=PASS bid=3.26 ask=3.47 spread=6.44% trail10vol=15971 cap20=3194 shares@ask=4322 fillarm=PASS (ask < trigger) | SPREAD-VETO 6.44%; SIZE-CAP 3194 < 4322 | trig:   AMCI    no buy_set signal in the last 8 bars
10:12:10 AMCI last=3.4227 hi=4.15 ORB/rth_hi=3.48 A-arm=PASS bid=3.26 ask=3.47 spread=6.44% trail10vol=15971 cap20=3194 shares@ask=4322 fillarm=PASS (ask < trigger) | SPREAD-VETO 6.44%; SIZE-CAP 3194 < 4322 | trig:   AMCI    no buy_set signal in the last 8 bars
10:13:12 AMCI last=3.318 hi=4.15 ORB/rth_hi=3.48 A-arm=PASS bid=3.28 ask=3.47 spread=5.79% trail10vol=15971 cap20=3194 shares@ask=4322 fillarm=PASS (ask < trigger) | SPREAD-VETO 5.79%; SIZE-CAP 3194 < 4322 | trig:   AMCI    no buy_set signal in the last 8 bars
10:14:10 AMCI last=3.318 hi=4.15 ORB/rth_hi=3.48 A-arm=PASS bid=3.26 ask=3.46 spread=6.13% trail10vol=15971 cap20=3194 shares@ask=4335 fillarm=PASS (ask < trigger) | SPREAD-VETO 6.13%; SIZE-CAP 3194 < 4335 | trig:   AMCI    no buy_set signal in the last 8 bars
10:15:24 AMCI last=3.4 hi=4.15 ORB/rth_hi=3.66 A-arm=PASS bid=3.41 ask=3.62 spread=6.16% trail10vol=23164 cap20=4632 shares@ask=4143 fillarm=PASS (ask < trigger) | SPREAD-VETO 6.16% | trig:   AMCI    no buy_set signal in the last 8 bars
10:16:11 AMCI last=3.4 hi=4.15 ORB/rth_hi=3.66 A-arm=PASS bid=3.41 ask=3.6 spread=5.57% trail10vol=23164 cap20=4632 shares@ask=4166 fillarm=PASS (ask < trigger) | SPREAD-VETO 5.57% | trig:   AMCI    no buy_set signal in the last 8 bars
10:17:12 AMCI last=3.555 hi=4.15 ORB/rth_hi=3.66 A-arm=PASS bid=3.41 ask=3.65 spread=7.04% trail10vol=23156 cap20=4631 shares@ask=4109 fillarm=PASS (ask < trigger) | SPREAD-VETO 7.04% | trig:   AMCI    no buy_set signal in the last 8 bars
10:18:10 AMCI last=3.6399 hi=4.15 ORB/rth_hi=3.66 A-arm=PASS bid=3.51 ask=3.63 spread=3.42% trail10vol=20838 cap20=4167 shares@ask=4132 fillarm=PASS (ask < trigger) | SPREAD-VETO 3.42% | trig:   AMCI    no buy_set signal in the last 8 bars
10:19:10 AMCI last=3.565 hi=4.15 ORB/rth_hi=3.66 A-arm=PASS bid=3.51 ask=3.59 spread=2.28% trail10vol=26577 cap20=5315 shares@ask=4178 fillarm=PASS (ask < trigger) | SPREAD-VETO 2.28% | trig:   AMCI    no buy_set signal in the last 8 bars
10:20:34 AMCI last=3.565 hi=4.15 ORB/rth_hi=3.66 A-arm=PASS bid=3.51 ask=3.62 spread=3.13% trail10vol=20353 cap20=4070 shares@ask=4143 fillarm=PASS (ask < trigger) | SPREAD-VETO 3.13%; SIZE-CAP 4070 < 4143 | trig:   AMCI    no buy_set signal in the last 8 bars
10:21:11 AMCI last=3.565 hi=4.15 ORB/rth_hi=3.66 A-arm=CHASE bid=3.51 ask=3.67 spread=4.56% trail10vol=18053 cap20=3610 shares@ask=4087 fillarm=PASS (ask < trigger) | SPREAD-VETO 4.56%; SIZE-CAP 3610 < 4087 | trig:   AMCI    no buy_set signal in the last 8 bars
10:22:11 AMCI last=3.55 hi=4.15 ORB/rth_hi=3.66 A-arm=PASS bid=3.52 ask=3.61 spread=2.56% trail10vol=17843 cap20=3568 shares@ask=4155 fillarm=PASS (ask < trigger) | SPREAD-VETO 2.56%; SIZE-CAP 3568 < 4155 | trig:   AMCI    no buy_set signal in the last 8 bars
10:23:12 AMCI last=3.5001 hi=4.15 ORB/rth_hi=3.66 A-arm=PASS bid=3.5 ask=3.61 spread=3.14% trail10vol=18291 cap20=3658 shares@ask=4155 fillarm=PASS (ask < trigger) | SPREAD-VETO 3.14%; SIZE-CAP 3658 < 4155 | trig:   AMCI    no buy_set signal in the last 8 bars
10:24:10 AMCI last=3.555 hi=4.15 ORB/rth_hi=3.66 A-arm=PASS bid=3.51 ask=3.61 spread=2.85% trail10vol=18291 cap20=3658 shares@ask=4155 fillarm=PASS (ask < trigger) | SPREAD-VETO 2.85%; SIZE-CAP 3658 < 4155 | trig:   AMCI    no buy_set signal in the last 8 bars
10:25:40 AMCI last=3.555 hi=4.15 ORB/rth_hi=3.66 A-arm=PASS bid=3.56 ask=3.61 spread=1.40% trail10vol=18291 cap20=3658 shares@ask=4155 fillarm=PASS (ask < trigger) | SPREAD-VETO 1.40%; SIZE-CAP 3658 < 4155 | trig:   AMCI    no buy_set signal in the last 8 bars
10:26:28 BSEM last=4.81 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.64 ask=4.82 spread=3.88% trail10vol=2573 cap20=514 shares@ask=3112 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 3.88%; SIZE-CAP 514 < 3112; CHASE (ask >= session high) | trig:   BSEM    no buy_set signal in the last 8 bars
10:27:13 AMCI last=3.57 hi=4.15 ORB/rth_hi=3.66 A-arm=PASS bid=3.44 ask=3.61 spread=4.94% trail10vol=10504 cap20=2100 shares@ask=4155 fillarm=PASS (ask < trigger) | SPREAD-VETO 4.94%; SIZE-CAP 2100 < 4155 | trig:   AMCI    no buy_set signal in the last 8 bars
10:27:15 BSEM last=4.7766 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.64 ask=4.81 spread=3.66% trail10vol=2506 cap20=501 shares@ask=3118 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 3.66%; SIZE-CAP 501 < 3118; CHASE (ask >= session high) | trig:   BSEM    10:26  macd_cross_up  [TAKEABLE NOW (0m since close)]
10:28:20 AMCI last=3.57 hi=4.15 ORB/rth_hi=3.66 A-arm=PASS bid=3.44 ask=3.61 spread=4.94% trail10vol=10504 cap20=2100 shares@ask=4155 fillarm=PASS (ask < trigger) | SPREAD-VETO 4.94%; SIZE-CAP 2100 < 4155 | trig:   AMCI    no buy_set signal in the last 8 bars
10:28:23 BSEM last=4.7766 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.64 ask=4.82 spread=3.88% trail10vol=2506 cap20=501 shares@ask=3112 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 3.88%; SIZE-CAP 501 < 3112; CHASE (ask >= session high) | trig:   BSEM    10:26  macd_cross_up  [TAKEABLE NOW (1m since close)]
10:29:11 AMCI last=3.57 hi=4.15 ORB/rth_hi=3.66 A-arm=PASS bid=3.44 ask=3.61 spread=4.94% trail10vol=10504 cap20=2100 shares@ask=4155 fillarm=PASS (ask < trigger) | SPREAD-VETO 4.94%; SIZE-CAP 2100 < 4155 | trig:   AMCI    no buy_set signal in the last 8 bars
10:29:14 BSEM last=4.7766 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.64 ask=4.82 spread=3.88% trail10vol=2506 cap20=501 shares@ask=3112 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 3.88%; SIZE-CAP 501 < 3112; CHASE (ask >= session high) | trig:   BSEM    10:26  macd_cross_up  [STALE (2m since close) -- DO NOT ENTER; wait for a fresh signal]
10:30:28 AMCI last=3.665 hi=4.15 ORB/rth_hi=3.68 A-arm=CHASE bid=3.59 ask=3.73 spread=3.90% trail10vol=14677 cap20=2935 shares@ask=4021 fillarm=PASS (ask < trigger) | SPREAD-VETO 3.90%; SIZE-CAP 2935 < 4021 | trig:   AMCI    no buy_set signal in the last 8 bars
10:30:30 BSEM last=4.7766 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.64 ask=4.82 spread=3.88% trail10vol=2506 cap20=501 shares@ask=3112 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 3.88%; SIZE-CAP 501 < 3112; CHASE (ask >= session high) | trig:   BSEM    10:26  macd_cross_up  [STALE (4m since close) -- DO NOT ENTER; wait for a fresh signal]
10:31:13 AMCI last=3.829 hi=4.15 ORB/rth_hi=3.829 A-arm=PASS bid=3.59 ask=3.79 spread=5.57% trail10vol=15794 cap20=3158 shares@ask=3957 fillarm=PASS (ask < trigger) | SPREAD-VETO 5.57%; SIZE-CAP 3158 < 3957 | trig:   AMCI    no buy_set signal in the last 8 bars
10:31:16 BSEM last=4.7766 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.64 ask=4.82 spread=3.88% trail10vol=2506 cap20=501 shares@ask=3112 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 3.88%; SIZE-CAP 501 < 3112; CHASE (ask >= session high) | trig:   BSEM    10:26  macd_cross_up  [STALE (4m since close) -- DO NOT ENTER; wait for a fresh signal]
10:32:12 AMCI last=3.858 hi=4.15 ORB/rth_hi=3.858 A-arm=PASS bid=3.67 ask=3.84 spread=4.63% trail10vol=17753 cap20=3550 shares@ask=3906 fillarm=PASS (ask < trigger) | SPREAD-VETO 4.63%; SIZE-CAP 3550 < 3906 | trig:   AMCI    no buy_set signal in the last 8 bars
10:32:14 BSEM last=4.7766 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.64 ask=4.82 spread=3.88% trail10vol=2506 cap20=501 shares@ask=3112 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 3.88%; SIZE-CAP 501 < 3112; CHASE (ask >= session high) | trig:   BSEM    10:26  macd_cross_up  [STALE (5m since close) -- DO NOT ENTER; wait for a fresh signal]
10:33:11 AMCI last=3.67 hi=4.15 ORB/rth_hi=3.858 A-arm=PASS bid=3.58 ask=3.7 spread=3.35% trail10vol=17680 cap20=3536 shares@ask=4054 fillarm=PASS (ask < trigger) | SPREAD-VETO 3.35%; SIZE-CAP 3536 < 4054 | trig:   AMCI    no buy_set signal in the last 8 bars
10:33:14 BSEM last=4.7766 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.64 ask=4.82 spread=3.88% trail10vol=2506 cap20=501 shares@ask=3112 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 3.88%; SIZE-CAP 501 < 3112; CHASE (ask >= session high) | trig:   BSEM    10:26  macd_cross_up  [STALE (6m since close) -- DO NOT ENTER; wait for a fresh signal]
10:34:11 AMCI last=3.645 hi=4.15 ORB/rth_hi=3.858 A-arm=PASS bid=3.6 ask=3.83 spread=6.39% trail10vol=17998 cap20=3599 shares@ask=3916 fillarm=PASS (ask < trigger) | SPREAD-VETO 6.39%; SIZE-CAP 3599 < 3916 | trig:   AMCI    no buy_set signal in the last 8 bars
10:34:14 BSEM last=4.7766 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.64 ask=4.82 spread=3.88% trail10vol=2506 cap20=501 shares@ask=3112 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 3.88%; SIZE-CAP 501 < 3112; CHASE (ask >= session high) | trig:   BSEM    10:26  macd_cross_up  [STALE (7m since close) -- DO NOT ENTER; wait for a fresh signal]
10:35:34 AMCI last=3.69 hi=4.15 ORB/rth_hi=3.858 A-arm=PASS bid=3.66 ask=3.83 spread=4.64% trail10vol=19535 cap20=3907 shares@ask=3916 fillarm=PASS (ask < trigger) | SPREAD-VETO 4.64%; SIZE-CAP 3907 < 3916 | trig:   AMCI    10:34  hammer  [TAKEABLE NOW (1m since close)]
10:35:37 BSEM last=4.7766 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.64 ask=4.82 spread=3.88% trail10vol=2506 cap20=501 shares@ask=3112 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 3.88%; SIZE-CAP 501 < 3112; CHASE (ask >= session high) | trig:   BSEM    10:26  macd_cross_up  [STALE (9m since close) -- DO NOT ENTER; wait for a fresh signal]
10:36:12 AMCI last=3.7147 hi=4.15 ORB/rth_hi=3.858 A-arm=PASS bid=3.67 ask=3.81 spread=3.81% trail10vol=18537 cap20=3707 shares@ask=3937 fillarm=PASS (ask < trigger) | SPREAD-VETO 3.81%; SIZE-CAP 3707 < 3937 | trig:   AMCI    10:34  hammer  [TAKEABLE NOW (1m since close)]
10:36:15 BSEM last=4.7766 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.64 ask=4.82 spread=3.88% trail10vol=2506 cap20=501 shares@ask=3112 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 3.88%; SIZE-CAP 501 < 3112; CHASE (ask >= session high) | trig:   BSEM    10:26  macd_cross_up  [STALE (9m since close) -- DO NOT ENTER; wait for a fresh signal]
10:37:12 AMCI last=3.62 hi=4.15 ORB/rth_hi=3.858 A-arm=PASS bid=3.6 ask=3.8 spread=5.56% trail10vol=21865 cap20=4373 shares@ask=3947 fillarm=PASS (ask < trigger) | SPREAD-VETO 5.56% | trig:   AMCI    10:34  hammer  [STALE (2m since close) -- DO NOT ENTER; wait for a fresh signal]
10:37:14 BSEM last=4.7766 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.71 ask=4.82 spread=2.34% trail10vol=2506 cap20=501 shares@ask=3112 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 2.34%; SIZE-CAP 501 < 3112; CHASE (ask >= session high) | trig:   BSEM    10:26  macd_cross_up  [STALE (10m since close) -- DO NOT ENTER; wait for a fresh signal]
10:38:11 AMCI last=3.62 hi=4.15 ORB/rth_hi=3.858 A-arm=PASS bid=3.6 ask=3.75 spread=4.17% trail10vol=21865 cap20=4373 shares@ask=4000 fillarm=PASS (ask < trigger) | SPREAD-VETO 4.17% | trig:   AMCI    10:34  hammer  [STALE (3m since close) -- DO NOT ENTER; wait for a fresh signal]
10:38:14 BSEM last=4.7766 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.71 ask=4.82 spread=2.34% trail10vol=2506 cap20=501 shares@ask=3112 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 2.34%; SIZE-CAP 501 < 3112; CHASE (ask >= session high) | trig:   BSEM    10:26  macd_cross_up  [STALE (11m since close) -- DO NOT ENTER; wait for a fresh signal]
10:39:12 AMCI last=3.62 hi=4.15 ORB/rth_hi=3.858 A-arm=PASS bid=3.6 ask=3.75 spread=4.17% trail10vol=21839 cap20=4367 shares@ask=4000 fillarm=PASS (ask < trigger) | SPREAD-VETO 4.17% | trig:   AMCI    10:34  hammer  [STALE (4m since close) -- DO NOT ENTER; wait for a fresh signal]
10:39:14 BSEM last=4.7766 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.64 ask=4.82 spread=3.88% trail10vol=2506 cap20=501 shares@ask=3112 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 3.88%; SIZE-CAP 501 < 3112; CHASE (ask >= session high) | trig:   BSEM    10:26  macd_cross_up  [STALE (12m since close) -- DO NOT ENTER; wait for a fresh signal]
10:40:27 AMCI last=3.62 hi=4.15 ORB/rth_hi=3.858 A-arm=PASS bid=3.61 ask=3.75 spread=3.88% trail10vol=21839 cap20=4367 shares@ask=4000 fillarm=PASS (ask < trigger) | SPREAD-VETO 3.88% | trig:   AMCI    10:34  hammer  [STALE (5m since close) -- DO NOT ENTER; wait for a fresh signal]
10:40:29 BSEM last=4.7 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.64 ask=4.82 spread=3.88% trail10vol=3331 cap20=666 shares@ask=3112 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 3.88%; SIZE-CAP 666 < 3112; CHASE (ask >= session high) | trig:   BSEM    10:26  macd_cross_up  [STALE (14m since close) -- DO NOT ENTER; wait for a fresh signal]
10:41:11 AMCI last=3.62 hi=4.15 ORB/rth_hi=3.858 A-arm=PASS bid=3.62 ask=3.75 spread=3.59% trail10vol=21839 cap20=4367 shares@ask=4000 fillarm=PASS (ask < trigger) | SPREAD-VETO 3.59% | trig:   AMCI    10:34  hammer  [STALE (6m since close) -- DO NOT ENTER; wait for a fresh signal]
10:41:14 BSEM last=4.75 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.65 ask=4.82 spread=3.66% trail10vol=3261 cap20=652 shares@ask=3112 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 3.66%; SIZE-CAP 652 < 3112; CHASE (ask >= session high) | trig:   BSEM    10:26  macd_cross_up  [STALE (14m since close) -- DO NOT ENTER; wait for a fresh signal]
10:42:12 AMCI last=3.68 hi=4.15 ORB/rth_hi=3.858 A-arm=PASS bid=3.62 ask=3.73 spread=3.04% trail10vol=21409 cap20=4281 shares@ask=4021 fillarm=PASS (ask < trigger) | SPREAD-VETO 3.04% | trig:   AMCI    10:34  hammer  [STALE (7m since close) -- DO NOT ENTER; wait for a fresh signal]
10:42:14 BSEM last=4.75 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.65 ask=4.82 spread=3.66% trail10vol=3261 cap20=652 shares@ask=3112 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 3.66%; SIZE-CAP 652 < 3112; CHASE (ask >= session high) | trig:   BSEM    10:26  macd_cross_up  [STALE (15m since close) -- DO NOT ENTER; wait for a fresh signal]
10:43:12 AMCI last=3.68 hi=4.15 ORB/rth_hi=3.858 A-arm=PASS bid=3.63 ask=3.73 spread=2.75% trail10vol=21409 cap20=4281 shares@ask=4021 fillarm=PASS (ask < trigger) | SPREAD-VETO 2.75% | trig:   AMCI    10:34  hammer  [STALE (8m since close) -- DO NOT ENTER; wait for a fresh signal]
10:43:14 BSEM last=4.7 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.65 ask=4.82 spread=3.66% trail10vol=3269 cap20=653 shares@ask=3112 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 3.66%; SIZE-CAP 653 < 3112; CHASE (ask >= session high) | trig:   BSEM    10:26  macd_cross_up  [STALE (16m since close) -- DO NOT ENTER; wait for a fresh signal]
10:44:12 AMCI last=3.68 hi=4.15 ORB/rth_hi=3.858 A-arm=PASS bid=3.6 ask=3.73 spread=3.61% trail10vol=17244 cap20=3448 shares@ask=4021 fillarm=PASS (ask < trigger) | SPREAD-VETO 3.61%; SIZE-CAP 3448 < 4021 | trig:   AMCI    10:34  hammer  [STALE (9m since close) -- DO NOT ENTER; wait for a fresh signal]
10:44:14 BSEM last=4.7 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.65 ask=4.82 spread=3.66% trail10vol=3269 cap20=653 shares@ask=3112 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 3.66%; SIZE-CAP 653 < 3112; CHASE (ask >= session high) | trig:   BSEM    10:26  macd_cross_up  [STALE (17m since close) -- DO NOT ENTER; wait for a fresh signal]
10:45:32 AMCI last=3.665 hi=4.15 ORB/rth_hi=3.858 A-arm=PASS bid=3.6 ask=3.73 spread=3.61% trail10vol=15474 cap20=3094 shares@ask=4021 fillarm=PASS (ask < trigger) | SPREAD-VETO 3.61%; SIZE-CAP 3094 < 4021 | trig:   AMCI    10:34  hammer  [STALE (11m since close) -- DO NOT ENTER; wait for a fresh signal]
10:45:35 BSEM last=4.7 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.65 ask=4.82 spread=3.66% trail10vol=3269 cap20=653 shares@ask=3112 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 3.66%; SIZE-CAP 653 < 3112; CHASE (ask >= session high) | trig:   BSEM    10:26  macd_cross_up  [STALE (19m since close) -- DO NOT ENTER; wait for a fresh signal]
10:46:12 AMCI last=3.665 hi=4.15 ORB/rth_hi=3.858 A-arm=PASS bid=3.6 ask=3.73 spread=3.61% trail10vol=15474 cap20=3094 shares@ask=4021 fillarm=PASS (ask < trigger) | SPREAD-VETO 3.61%; SIZE-CAP 3094 < 4021 | trig:   AMCI    10:34  hammer  [STALE (11m since close) -- DO NOT ENTER; wait for a fresh signal]
10:46:14 BSEM last=4.7 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.65 ask=4.82 spread=3.66% trail10vol=3269 cap20=653 shares@ask=3112 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 3.66%; SIZE-CAP 653 < 3112; CHASE (ask >= session high) | trig:   BSEM    10:26  macd_cross_up  [STALE (19m since close) -- DO NOT ENTER; wait for a fresh signal]
10:47:12 AMCI last=3.73 hi=4.15 ORB/rth_hi=3.858 A-arm=PASS bid=3.6 ask=3.72 spread=3.33% trail10vol=6915 cap20=1383 shares@ask=4032 fillarm=PASS (ask < trigger) | SPREAD-VETO 3.33%; SIZE-CAP 1383 < 4032 | trig:   AMCI    10:34  hammer  [STALE (12m since close) -- DO NOT ENTER; wait for a fresh signal]
10:47:15 BSEM last=4.7 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.68 ask=4.82 spread=2.99% trail10vol=3269 cap20=653 shares@ask=3112 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 2.99%; SIZE-CAP 653 < 3112; CHASE (ask >= session high) | trig:   BSEM    10:26  macd_cross_up  [STALE (20m since close) -- DO NOT ENTER; wait for a fresh signal]
10:48:13 AMCI last=3.665 hi=4.15 ORB/rth_hi=3.858 A-arm=PASS bid=3.6 ask=3.72 spread=3.33% trail10vol=6788 cap20=1357 shares@ask=4032 fillarm=PASS (ask < trigger) | SPREAD-VETO 3.33%; SIZE-CAP 1357 < 4032 | trig:   AMCI    no buy_set signal in the last 8 bars
10:48:15 BSEM last=4.7 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.68 ask=4.82 spread=2.99% trail10vol=3269 cap20=653 shares@ask=3112 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 2.99%; SIZE-CAP 653 < 3112; CHASE (ask >= session high) | trig:   BSEM    10:26  macd_cross_up  [STALE (21m since close) -- DO NOT ENTER; wait for a fresh signal]
10:49:12 AMCI last=3.665 hi=4.15 ORB/rth_hi=3.858 A-arm=PASS bid=3.6 ask=3.64 spread=1.11% trail10vol=6788 cap20=1357 shares@ask=4120 fillarm=PASS (ask < trigger) | SPREAD-VETO 1.11%; SIZE-CAP 1357 < 4120 | trig:   AMCI    no buy_set signal in the last 8 bars
10:49:14 BSEM last=4.7 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.68 ask=4.82 spread=2.99% trail10vol=3269 cap20=653 shares@ask=3112 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 2.99%; SIZE-CAP 653 < 3112; CHASE (ask >= session high) | trig:   BSEM    10:26  macd_cross_up  [STALE (22m since close) -- DO NOT ENTER; wait for a fresh signal]
10:50:31 AMCI last=3.66 hi=4.15 ORB/rth_hi=3.858 A-arm=PASS bid=3.6 ask=3.64 spread=1.11% trail10vol=6470 cap20=1294 shares@ask=4120 fillarm=PASS (ask < trigger) | SPREAD-VETO 1.11%; SIZE-CAP 1294 < 4120 | trig:   AMCI    no buy_set signal in the last 8 bars
10:50:33 BSEM last=4.77 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.69 ask=4.82 spread=2.77% trail10vol=2955 cap20=591 shares@ask=3112 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 2.77%; SIZE-CAP 591 < 3112; CHASE (ask >= session high) | trig:   BSEM    10:26  macd_cross_up  [STALE (24m since close) -- DO NOT ENTER; wait for a fresh signal]
10:51:12 AMCI last=3.64 hi=4.15 ORB/rth_hi=3.858 A-arm=PASS bid=3.64 ask=3.71 spread=1.92% trail10vol=6760 cap20=1352 shares@ask=4043 fillarm=PASS (ask < trigger) | SPREAD-VETO 1.92%; SIZE-CAP 1352 < 4043 | trig:   AMCI    no buy_set signal in the last 8 bars
10:51:15 BSEM last=4.75 hi=4.81 ORB/rth_hi=4.81 A-arm=CHASE bid=4.69 ask=4.82 spread=2.77% trail10vol=3087 cap20=617 shares@ask=3112 fillarm=FAIL (trigger already met -- would be a market order) | SPREAD-VETO 2.77%; SIZE-CAP 617 < 3112; CHASE (ask >= session high) | trig:   BSEM    10:26  macd_cross_up  [STALE (24m since close) -- DO NOT ENTER; wait for a fresh signal]
10:52:12 AMCI last=3.6495 hi=4.15 ORB/rth_hi=3.858 A-arm=PASS bid=3.64 ask=3.71 spread=1.92% trail10vol=6635 cap20=1327 shares@ask=4043 fillarm=PASS (ask < trigger) | SPREAD-VETO 1.92%; SIZE-CAP 1327 < 4043 | trig:   AMCI    no buy_set signal in the last 8 bars
